year,PC1,PC2,PC3,PC4,PC5
2008,-0.4155080309250113,-1.3218639983496832,2.3183465984366673,0.07989316806467037,0.5328022670489481
2012,-1.1854091904470154,-1.7069961276229437,-0.9472193278907914,1.3679584559307234,-0.6566693940622101
2016,-1.046897204947487,2.1047591401675687,-0.6983107791895454,1.1284596786044732,1.2427319502629235
2020,-0.6030288083259048,0.08027787343665156,-0.5833184615824862,-1.1221409818634875,1.0322162435424553
2024,3.2508432346454175,0.8438231123684069,-0.0894980297738443,-1.4541703207363779,-2.1510810667921167
