year,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2000,-4.027347207934778,-1.3654253839337955,-1.8622931847329864,5.172090787562981,-0.5979271814248872,-3.359396495215693,-1.9297134096791788
2004,2.2749702982966413,-1.611123428398291,-2.329674708253958,-3.282651763739131,2.9030822442914928,4.006997488921204,0.6209150027600487
2008,5.402195430689389,-4.566771850117037,1.4195553862702328,-0.06604638093417883,-0.4158620932273554,-2.7003518248382363,-3.0040368301271774
2012,-2.7308960822353163,3.4601469413509176,-2.947205835719897,-2.572180217196219,-1.7736890942207835,-2.3884861490920777,1.1604773038194751
2016,-5.877213604710086,-1.8413870454749393,5.3838216099419,-1.7746906673546594,-1.0023259655593,-0.3493632366544892,0.7965713261306144
2020,2.4819135627580424,3.0032633888512654,0.21386229486682978,1.3030917482358362,-2.454271273064903,3.2054846187029753,0.766728515744903
2024,2.4763776031361058,2.9212973777218787,0.1219344376278782,1.2203864934253716,3.340993363205736,1.5851155981763168,1.5890580913513146
