year,PC1,PC2,PC3,PC4,PC5
2008,6.2142201112013336,-4.736791573439962,-0.5957288479592305,-0.8968335388045148,-2.1964754111408205
2012,-1.9606393593538791,4.453920752278295,-5.078574751881832,-1.4633390033372347,0.521812513271294
2016,-6.489411081387126,-4.855228403023581,-2.0430738082484408,0.9251192144517277,0.2542690419414783
2020,0.6052986874766993,2.541811891762398,4.5379241599065505,-2.528595406090142,0.35393057388450017
2024,1.6305316420629712,2.596287332422851,3.1794532481829543,3.963648733780165,1.0664632820435482
