feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7
lockedR,-0.19476021429193882,-0.07436015898241898,-0.15426785358551617,0.6981753276239441,0.0498584341537521,-0.2312695127220634,-0.07226128813607799
safeR,-0.004978522306262445,-0.029388681933028144,0.00626950420883576,-0.00015717331689500043,-0.018894716217203403,0.010916635398498202,0.9804494455895305
leanR,-0.18818273234848748,-0.06623435553345135,-0.15121507317293403,-0.7156904648573408,0.05212764654492296,-0.22528095254816508,-0.06674124087483309
tiltR,0.9548860608870675,0.002281270361807001,-0.04277722828394119,0.003503932396582616,0.025175601122179914,-0.05388882219764228,-0.00659939886236771
swing,-0.025715159363515466,0.044541869234717354,-0.03975968869038492,0.00272436272943633,-0.9553140572502568,-0.054859789740380305,0.022326498361659466
tiltD,-0.07849630956795484,0.06415988390244531,-0.094231758323799,0.007465681205145921,0.08251620748400351,0.86960949636869,0.021292737011591407
leanD,-0.042708394147600436,0.02324867299042839,0.9519062182622197,0.0035670203123644244,0.03881708220683566,-0.0625320377561819,0.006662592928123748
safeD,-0.01684742641026154,-0.868170368037573,-0.05707582682519216,0.004031086436719144,0.09068139386073558,-0.09506641021471504,0.06576266617078887
lockedD,-0.07676431768631921,0.4783867896706019,-0.1778276625194449,0.015294977080153373,0.2542484420317349,-0.34721978056556707,0.15387746422489829
