year,PC1,PC2,PC3,PC4,PC5,PC6,PC7
2000,-2.2207469639444857,0.41599215128397504,-0.8171775660913443,1.9117850105127556,-0.7452916892664277,-1.2375878903686999,-2.1372381174656723
2004,0.48669197495723854,-0.13378504675694272,-0.103590142695566,-1.9955395852915834,-1.7666695199632836,1.0940205385149904,0.9258806153184052
2008,-0.20781701133986505,1.1166177088730707,-0.47575115576654103,-0.4606141298496506,0.4009780610049479,1.2741150118625593,-0.7271366631294263
2012,-1.126701555659506,-0.8767806384283161,-0.006709892256382913,-0.2836976444186701,1.5210406645865282,-1.5328457815062406,-0.0873183636962927
2016,0.5753762281198904,1.5287743290670723,2.738501936844138,-0.034550071704721755,0.7067233121890225,0.5068077660133347,0.1272163967069488
2020,0.630625079229681,0.07958441015341935,-1.619356154759734,-0.13159732748292044,-0.7348122840474952,0.04129653675039683,0.2955880837058033
2024,1.862572248637046,-2.1304029141922793,0.2840829747254296,0.9942137482347899,0.6180314554967077,-0.1458061812663411,1.603008048560233
