feature,PC1,PC2,PC3,PC4,PC5,PC6,PC7
lockedR_delta,-0.8918957388093984,-0.07968784289451862,0.01777996107861216,-0.10631149573690778,-0.03552495956480873,-0.042163540687988686,0.06313959555968508
safeR_delta,-0.041393918840966444,0.03813241351046413,0.005036493439754017,0.04058268301497996,0.024609476937921874,0.026935043448647077,0.9710477659064098
leanR_delta,0.09953619963734045,-0.0712482183032265,0.02068455152135733,0.9018086072406273,-0.029533362064975394,-0.035762650220944936,0.057525244430335624
tiltR_delta,0.0691424891837037,0.9291043490023293,-0.022259918704147997,-0.06679001636653409,-0.05184012916667026,-0.05536420031333641,0.05048929976039595
swing_delta,0.023361701858918147,-0.041328710274761704,-0.03512791932854683,-0.02164963782877088,0.9567394371020435,-0.043766037566280835,0.02618994785146165
tiltD_delta,0.3542631231097487,-0.3458226962040976,-0.1254494021147393,-0.32480200960317335,-0.2317521246372101,-0.2488108433389378,0.20764663851110393
leanD_delta,0.029209642524958047,-0.045192172735508324,-0.03354234068594109,-0.02742687881447314,-0.04453589553174727,0.9545789616446416,0.02940349942825684
safeD_delta,-0.23712883030310256,0.013437729224554707,-0.5128944175086969,0.23933115207630287,-0.13276340287334024,-0.11479418834818625,-0.05032040509574424
lockedD_delta,-0.07063271792369974,-0.018980575390202332,0.8470996734316125,0.07303803829453623,-0.07683597798143839,-0.0702251802670821,-0.004642829160728011
