abbr,year,rel_margin_change
CT,2048,0.0067439735650817005
CT,2052,0.047387636747323506
CT,2056,0.007514029828686389
CT,2060,0.02141780160909801
CT,2064,-0.003279763649216602
CT,2068,-0.015480526431781994
CT,2072,0.02223217359848899
CT,2076,0.02675046603696571
CT,2080,0.008205058622607897
CT,2084,-0.026655127196160908
CT,2088,0.01098203344569261
CT,2092,0.04276115198791339
CT,2096,-0.020853074096393198
CT,2100,0.022399638338313405
DC,1980,0.15830323827228754
DC,1984,0.10616857762027831
DC,1988,-0.12362268257780396
DC,1992,-0.04633016803512724
DC,1996,-0.025924998920075715
DC,2000,0.09994140842366939
DC,2004,0.0317132000344752
DC,2008,-0.04165027908623775
DC,2012,0.019917410931523438
DC,2016,0.08081938492663121
DC,2020,-0.04548828922800652
DC,2024,0.038032228470480156
DC,2028,-0.06154765460182465
DC,2032,-0.019794564452451313
DC,2036,0.020456339681303004
DC,2040,-0.04065179245133954
DC,2044,-0.0068503365537591066
DC,2048,0.006619998300071539
DC,2052,0.013539275655254701
DC,2056,-0.002458029691998931
DC,2060,0.05130872749130577
DC,2064,-0.014372582505675968
DC,2068,0.039218788124601445
DC,2072,-0.03244600625206462
DC,2076,0.04692008914283963
DC,2080,-0.012886962270420188
DC,2084,-0.04602594730708465
DC,2088,-0.0547453387708704
DC,2092,0.09208008025085668
DC,2096,0.007344289563669171
DC,2100,-0.01894357248397971
DE,1980,0.0455846180628724
DE,1984,-0.0941892491454283
DE,1988,-0.0313333936823983
DE,1992,0.0814271377020449
DE,1996,0.046058707847387095
DE,2000,0.0549866460997548
DE,2004,-0.027109654162613406
DE,2008,0.07687257529010949
DE,2012,-0.027643881054721597
DE,2016,-0.05029806738003899
DE,2020,0.0516388550827513
DE,2024,0.018126223752582188
DE,2028,-0.0754346886024573
DE,2032,0.00249118347656839
DE,2036,-0.0063142393525969925
DE,2040,0.0619441163908418
DE,2044,-0.037832944846810296
DE,2048,-0.0460803301218162
DE,2052,0.020186047658024592
DE,2056,0.0610903034612954
DE,2060,-0.109919623748175
DE,2064,0.006268148778586002
DE,2068,0.171327050522516
DE,2072,-0.0362409082831201
DE,2076,-0.1851145809391091
DE,2080,0.048495542256840496
DE,2084,0.005760455469181802
DE,2088,-0.014021797259578101
DE,2092,0.0517273923723697
DE,2096,0.06893289524451209
DE,2100,0.11869604801350953
FL,1980,-0.10909621153285361
FL,1984,-0.046084505492036604
FL,1988,-0.023976224395046306
FL,1992,0.05374810281556559
FL,1996,0.06458147498424169
FL,2000,0.029467070982585702
FL,2004,-0.0193198867113813
FL,2008,-0.020393280674468
FL,2012,0.0166316357268251
FL,2016,-0.0025531501109343976
FL,2020,-0.04244198313063521
FL,2024,-0.03724990120470649
FL,2028,0.0813966000725217
FL,2032,-0.0016209971346626065
FL,2036,0.005957702006483406
FL,2040,-0.010140944074622703
FL,2044,0.0358195828785607
FL,2048,-0.0425616419350264
FL,2052,-0.0335763296010698
FL,2056,0.0263991031840509
FL,2060,-0.025427230661853102
FL,2064,0.014810198775251499
FL,2068,0.007661474187287402
FL,2072,-0.11131857344185311
FL,2076,0.054053013688139306
FL,2080,0.012855729270897606
FL,2084,0.060705079840297195
FL,2088,0.014990378609640004
FL,2092,-0.0392037733599822
FL,2096,0.0467374602454394
FL,2100,-0.008039491153605301
GA,1980,-0.059994818484646384
GA,1984,-0.2776558969768946
GA,1988,-0.1056989796813352
GA,1992,0.0635583876072934
GA,1996,-0.0419425237025223
GA,2000,-0.014371205441584906
GA,2004,-0.01634806482881461
GA,2008,0.015257870906125903
GA,2012,0.009613521812587608
GA,2016,0.04457813210697001
GA,2020,0.034686445900923395
GA,2024,0.0366024779361726
GA,2028,0.038584595590351004
GA,2032,0.0087867587261765
GA,2036,-0.004822607958788298
GA,2040,0.011095367914874699
GA,2044,-0.0423165921813151
GA,2048,-0.0103444627009721
GA,2052,-0.0017694492651175002
GA,2056,-0.012574641967372199
GA,2060,-0.04872812147121701
GA,2064,0.009586289003390702
GA,2068,0.03159435347888841
GA,2072,-0.044326644883257604
GA,2076,0.007594359960657104
GA,2080,-0.02155498190520981
GA,2084,0.04526332833995351
GA,2088,-0.0464619709460427
GA,2092,-0.023416812017090602
GA,2096,0.0902547607364282
GA,2100,0.032912300257717395
HI,1980,0.1215516447884189
HI,1984,-0.0562071692197911
HI,1988,0.1046169482072422
HI,1992,-0.10908247329659879
HI,1996,0.12866891083904408
HI,2000,0.003681372488995416
HI,2004,-0.07739544890865802
HI,2008,0.2725254847046733
HI,2012,0.010382246009866536
HI,2016,-0.06658161887887942
HI,2020,-0.06909705542372518
HI,2024,-0.003970382095759395
HI,2028,-0.022876900962713415
HI,2032,-0.053674960576209296
HI,2036,-0.021309561133249305
HI,2040,-0.05102471347639338
HI,2044,0.11500551462250659
HI,2048,0.0282207363845913
HI,2052,-0.08166681392997518
HI,2056,-0.014217145153268607
HI,2060,0.030539979017376984
HI,2064,0.046911660617759504
HI,2068,0.21805406063857932
HI,2072,-0.06812594565885971
HI,2076,-0.2063562211524429
HI,2080,-0.01587963113553681
HI,2084,0.004614027934852105
HI,2088,0.049657091801873804
HI,2092,0.08554953671824031
HI,2096,0.176992919959372
HI,2100,-0.09689363674758283
IA,1980,-0.005416603508451599
IA,1984,0.1463349986586991
IA,1988,0.07186307365312872
IA,1992,-0.17567554884025388
IA,1996,0.0175626254939057
IA,2000,-0.018753711678906198
IA,2004,0.0210723476367017
IA,2008,0.004449068237775699
IA,2012,-0.0016087236698570026
IA,2016,-0.1417893933325105
IA,2020,-0.003317904133647895
IA,2024,0.010285678819087013
IA,2028,0.0945915931760577
IA,2032,0.0314245216272834
IA,2036,0.0213637275137774
IA,2040,0.0446303801479347
IA,2044,-0.076687243867637
IA,2048,0.0185732681395513
IA,2052,-0.0123604651238874
IA,2056,0.042734209535754804
IA,2060,-0.0187355892697178
IA,2064,-0.0142732154164836
IA,2068,-0.030966390866595202
IA,2072,-0.011956942883236399
IA,2076,-0.004082709363227601
IA,2080,0.0171399421785407
IA,2084,0.0202814734314728
IA,2088,0.0350892252535404
IA,2092,-0.0663190240529514
IA,2096,0.013194215172624597
IA,2100,-0.018634226947670297
ID,1980,-0.0900816383750565
ID,1984,0.06430161163325943
ID,1988,0.09417191118671459
ID,1992,-0.07482971172031688
ID,1996,-0.04520546180069329
ID,2000,-0.10833077455517659
ID,2004,0.06157656208891743
ID,2008,0.026702894761045537
ID,2012,-0.0317561472136092
ID,2016,-0.019107194612705214
ID,2020,0.02773707577124057
ID,2024,0.0034008409213349133
ID,2028,0.019032484770109714
ID,2032,-0.07756919241253019
ID,2036,0.07976315967069819
ID,2040,-0.006244171993649683
ID,2044,0.011898771084449089
ID,2048,-0.08984821584157432
ID,2052,0.08683927164412653
ID,2056,0.025196408907227463
ID,2060,0.001369745501614117
ID,2064,0.0032199886716355874
ID,2068,-0.018560841496079172
ID,2072,0.10623669681973949
ID,2076,-0.004443841273234217
ID,2080,-0.0852920885246369
ID,2084,0.09115199818866482
ID,2088,-0.24933576348297892
ID,2092,0.026461878850914222
ID,2096,-0.040008240184222
ID,2100,0.02589230762002931
IL,1980,0.058786512083237
IL,1984,0.036876681332739095
IL,1988,0.0028964704683136014
IL,1992,0.045393395862266796
IL,1996,-0.002117091245286598
IL,2000,0.024156845653021203
IL,2004,0.011633991315600598
IL,2008,0.0512525270942886
IL,2012,-0.046955019491362715
IL,2016,0.027519162103791295
IL,2020,-0.028143752501404884
IL,2024,-0.000749172268395798
IL,2028,-0.03630049601055589
IL,2032,-0.025915757671767195
IL,2036,-0.040997518768837005
IL,2040,-0.0156951982178251
IL,2044,0.021192995473893698
IL,2048,-0.005442936161687197
IL,2052,-0.013577279625592601
IL,2056,0.0817618497046088
IL,2060,0.0246299676879341
IL,2064,-0.013737337346727607
IL,2068,0.002352299361684407
IL,2072,0.0027681882350701903
IL,2076,0.020680733725004605
IL,2080,0.010833173757455794
IL,2084,-0.0012720541308622046
IL,2088,-0.04785029182566769
IL,2092,-0.020071655043078895
IL,2096,0.02947560437550399
IL,2100,0.038124140911399915
IN,1980,0.006552067603569703
IN,1984,0.03402649080425581
IN,1988,-0.0666342958138901
IN,1992,-0.02153457648998161
IN,1996,-0.008724807131643697
IN,2000,-0.0044690405053408044
IN,2004,-0.017312357700207087
IN,2008,0.11964852109490139
IN,2012,-0.07826676729662149
IN,2016,-0.07967009641171552
IN,2020,0.017521630997988508
IN,2024,0.03192823770825731
IN,2028,0.0071553656087463835
IN,2032,0.017754979202840804
IN,2036,0.019822039736089397
IN,2040,0.02151112694575591
IN,2044,-0.048810843560909895
IN,2048,-0.005255995443020911
IN,2052,0.006015555303455211
IN,2056,-0.0211183295594565
IN,2060,-0.005835707595301498
IN,2064,0.03734333297436959
IN,2068,-0.035768946992677714
IN,2072,0.0015589873357268191
IN,2076,-0.0030153007056291925
IN,2080,0.029847860778027396
IN,2084,0.032129266837561496
IN,2088,0.069040693679436
IN,2092,-0.056928694668937005
IN,2096,-0.04310422175869549
IN,2100,-0.06199436779603601
KS,1980,-0.0664758886669756
KS,1984,0.008468746373948594
KS,1988,0.10045645243873931
KS,1992,-0.08362758601846838
KS,1996,-0.1530807699168375
KS,2000,0.0757676447345062
KS,2004,-0.007942309709759593
KS,2008,0.005836386437626323
KS,2012,-0.03384122496938588
KS,2016,0.01870573018482763
KS,2020,0.0514372423961926
KS,2024,0.0468302203894321
KS,2028,0.0453426628641031
KS,2032,-0.030922952014159094
KS,2036,-0.0966996399779273
KS,2040,0.194371162638706
KS,2044,-0.124023151735498
KS,2048,-0.03866141154116329
KS,2052,-0.06373639543650034
KS,2056,0.07729666763301743
KS,2060,0.018418991150502995
KS,2064,-0.008512378382125207
KS,2068,0.015573027693717517
KS,2072,-0.006933122930904312
KS,2076,0.023520787074822413
KS,2080,-0.0018941322222641999
KS,2084,0.025524830124982995
KS,2088,-0.032524991689489496
KS,2092,-0.016850785535278107
KS,2096,-0.022401649791343292
KS,2100,-0.05950455786059419
KY,1980,0.03818759989440739
KY,1984,-0.1134802359287129
KY,1988,-0.015374764195655498
KY,1992,0.007094401821245502
KY,1996,-0.0492491009179702
KY,2000,-0.07247484595500349
KY,2004,-0.014538576354623717
KY,2008,-0.0637762262504433
KY,2012,-0.030007102564519578
KY,2016,-0.06388853034219921
KY,2020,0.028486923001624198
KY,2024,0.014797031905526004
KY,2028,0.1790363926271274
KY,2032,0.09487436227673049
KY,2036,0.006276095178555201
KY,2040,0.0444771604104843
KY,2044,-0.0604244950419905
KY,2048,-0.026730260077715
KY,2052,-0.021314088439693603
KY,2056,-0.016430437644297496
KY,2060,-0.04867434452893399
KY,2064,-0.011713350980172316
KY,2068,-0.015393479561198492
KY,2072,0.013308317461602798
KY,2076,-0.0417125674129043
KY,2080,-0.023597157962360005
KY,2084,-0.010467000337819887
KY,2088,-0.05030723448517982
KY,2092,-0.015975872526416468
KY,2096,-0.052342981960177504
KY,2100,0.057095892442678264
LA,1980,0.010113862123070097
LA,1984,-0.09261700364392289
LA,1988,0.018974321022924203
LA,1992,0.009772095377461102
LA,1996,0.055459437514023796
LA,2000,-0.11734320171340251
LA,2004,-0.036772389416601894
LA,2008,-0.141784730652667
LA,2012,0.05038676450691418
LA,2016,-0.00982843034197639
LA,2020,-0.006778863712978811
LA,2024,0.026794995159810597
LA,2028,0.14192504293336222
LA,2032,0.021648277723380897
LA,2036,0.011469376959041301
LA,2040,0.036720132856442496
LA,2044,0.0276903917373316
LA,2048,-0.0547262973166055
LA,2052,-0.08060345999284729
LA,2056,-0.027784313651540604
LA,2060,-0.0012107366952820164
LA,2064,0.015538380231002208
LA,2068,-0.007295514754632693
LA,2072,-0.00969890557900649
LA,2076,0.014766312619600486
LA,2080,-0.02784592697602531
LA,2084,-0.0363524963893547
LA,2088,0.034902045866542414
LA,2092,-0.10156228557105298
LA,2096,0.03597716515815999
LA,2100,-0.01948908523653692
MA,1980,-0.03858281890657671
MA,1984,0.053395355426873806
MA,1988,0.0020353276600025005
MA,1992,0.014836286450445713
MA,1996,0.10845736397476433
MA,2000,0.015688850149759404
MA,2004,-0.009868248311515004
MA,2008,-0.09017561879860819
MA,2012,0.007951844271627484
MA,2016,0.07598056094328962
MA,2020,0.028361817667059308
MA,2024,-0.022128208172269515
MA,2028,-0.060388596767178115
MA,2032,-0.0591642371060635
MA,2036,-0.019959001412243382
MA,2040,0.04795561457057548
MA,2044,-6.673833043929767e-05
MA,2048,-0.050698563113088485
MA,2052,0.0774837308072123
MA,2056,-0.0048935483930063195
MA,2060,0.022349593417029606
MA,2064,-0.003500241910800006
MA,2068,-0.010359196106157986
MA,2072,0.06727414662584102
MA,2076,-0.01860298141404043
MA,2080,0.07700459151831418
MA,2084,-0.07847301047639976
MA,2088,0.011091510730607601
MA,2092,-0.011195530732343417
MA,2096,-0.00019646683965152123
MA,2100,0.05018448177005802
MD,1980,0.09719744770831089
MD,1984,-0.007984805332327816
MD,1988,-0.07972111652837169
MD,1992,0.04793009709684679
MD,1996,-0.015684101768411493
MD,2000,0.0885359921690231
MD,2004,-0.006272778057738487
MD,2008,0.028029988901857095
MD,2012,0.04401256343789528
MD,2016,0.03255908008916822
MD,2020,0.03933234790314527
MD,2024,0.015590593824080012
MD,2028,-0.0455280009816833
MD,2032,-0.10187054887952618
MD,2036,-0.0803927315667457
MD,2040,0.047782178330591785
MD,2044,0.0371985938813717
MD,2048,-0.04149709809502358
MD,2052,-0.019477034382529512
MD,2056,0.026135753779687104
MD,2060,0.1025363524849407
MD,2064,-0.025183447193148384
MD,2068,-0.02916883418169841
MD,2072,0.037266621027183006
MD,2076,0.009285239884348095
MD,2080,0.00755599813769231
MD,2084,0.028853730381448284
MD,2088,-0.025430545487212103
MD,2092,0.02940200764068082
MD,2096,-0.013025294479854621
MD,2100,0.042422869290062226
ME,1980,0.0963320682047456
ME,1984,-0.1038768408795174
ME,1988,0.00014406587951860256
ME,1992,0.0874748088199121
ME,1996,0.10845838729220979
ME,2000,-0.10733855536957448
ME,2004,0.06649725587919189
ME,2008,-0.015145474233173
ME,2012,0.015825407790547003
ME,2016,-0.1083160191105642
ME,2020,0.0393638064409761
ME,2024,0.03783445861618381
ME,2028,0.05879347234581879
ME,2032,-0.08418706299545078
ME,2036,-0.010352624392144703
ME,2040,-0.0073986819542479
ME,2044,0.04400513370693691
ME,2048,-0.034423837184814905
ME,2052,0.1410534285080011
ME,2056,-0.2856897563457425
ME,2060,0.0937727685869477
ME,2064,0.0677723304732397
ME,2068,0.0971869872815097
ME,2072,0.0303127122783603
ME,2076,-0.06862035927641721
ME,2080,0.026789969275697906
ME,2084,-0.2763563780577853
ME,2088,0.0982395117529144
ME,2092,-0.11389932223839541
ME,2096,0.0350644265843921
ME,2100,0.1159444851087715
ME-01,1980,0.1040471765841683
ME-01,1984,-0.0812722332903957
ME-01,1988,-0.037733981810681404
ME-01,1992,0.0925712017237756
ME-01,1996,0.1046558043784871
ME-01,2000,-0.06162591947929599
ME-01,2004,0.0641482554238616
ME-01,2008,0.009556899592594592
ME-01,2012,0.025541088318517313
ME-01,2016,-0.0380456380444372
ME-01,2020,0.048316798262106386
ME-01,2024,0.042975410821503995
ME-02,1980,0.0874993748165814
ME-02,1984,-0.1252680737792538
ME-02,1988,0.038028989706477404
ME-02,1992,0.085321581414725
ME-02,1996,0.11127219676916221
ME-02,2000,-0.1520575895960608
ME-02,2004,0.06796409733158451
ME-02,2008,-0.0466992512675752
ME-02,2012,0.012316653233052699
ME-02,2016,-0.1772393704806153
ME-02,2020,0.0038522457759309903
ME-02,2024,0.0441643463666007
ME-AL,1980,0.0957732872266226
ME-AL,1984,-0.1032691154059935
ME-AL,1988,0.00014627681085459948
ME-AL,1992,0.0889464607362628
ME-AL,1996,0.1079638661060601
ME-AL,2000,-0.1068390875161373
ME-AL,2004,0.0660535531296258
ME-AL,2008,-0.015597659492144894
ME-AL,2012,0.0159721488715531
ME-AL,2016,-0.1075563171267212
ME-AL,2020,0.038826653759342605
ME-AL,2024,0.03736955570917899
MI,1980,0.1094703479141
MI,1984,-0.0404497821924683
MI,1988,0.0057824450133446
MI,1992,0.024507683830678702
MI,1996,0.031730503685006906
MI,2000,-0.0011376546538686971
MI,2004,0.012886276365945595
MI,2008,0.03364906935795681
MI,2012,-0.0352355965420465
MI,2016,-0.07969540363088859
MI,2020,0.009700951884106402
MI,2024,0.018380470755779702
MI,2028,0.0261071453465435
MI,2032,-0.001120767739943098
MI,2036,-0.0273182264075768
MI,2040,0.012380360877626001
MI,2044,-0.014569173841473302
MI,2048,-0.029634415451157296
MI,2052,0.025836594872276197
MI,2056,0.0060626942528898
MI,2060,-0.0349236612561608
MI,2064,0.0576342835898051
MI,2068,-0.044357827269896996
MI,2072,-0.0161408937640313
MI,2076,0.022149436524717802
MI,2080,0.0570724377406754
MI,2084,0.017619574908005503
MI,2088,-0.013152460852571199
MI,2092,0.030096368947006305
MI,2096,-0.028279070230466705
MI,2100,0.008524882526539997
MN,1980,0.03695573655698259
MN,1984,0.0370940240550979
MN,1988,-0.0363836726079424
MN,1992,-0.063946902325
MN,1996,0.010732410228282002
MN,2000,-0.06922706286590391
MN,2004,0.04055148933847601
MN,2008,-0.0298907851113538
MN,2012,0.010416822883595502
MN,2016,-0.043522052958454197
MN,2020,0.0352327994844098
MN,2024,0.0317201647728645
MN,2028,0.020552819408380198
MN,2032,0.027989586601292804
MN,2036,0.0582193026704929
MN,2040,0.009475508779709901
MN,2044,-0.02639958005867979
MN,2048,-0.003926995272854117
MN,2052,-0.03757040203645359
MN,2056,0.012025104525531696
MN,2060,-0.016251635641774592
MN,2064,0.03343065708522498
MN,2068,-0.05495207199736059
MN,2072,-0.007156164703387202
MN,2076,0.028254510178869402
MN,2080,-0.0038128958080101
MN,2084,-0.0628001124685342
MN,2088,-0.0522578257443268
MN,2092,-0.0135163072044742
MN,2096,-0.002747316917608801
MN,2100,0.0069853830458160016
MO,1980,0.017376655508624897
MO,1984,-0.0496382266937374
MO,1988,0.054973723989072
MO,1992,0.022721047315969196
MO,1996,-0.0816531431872142
MO,2000,-0.012521239618191498
MO,2004,-0.007093763532460301
MO,2008,-0.0282174024905655
MO,2012,-0.05804195851657999
MO,2016,-0.0821292827118221
MO,2020,0.018731207679978712
MO,2024,0.0310456008487055
MO,2028,0.11370009577402598
MO,2032,0.0628789036931648
MO,2036,0.011476431554134402
MO,2040,0.017282026124217097
MO,2044,-0.1066515466511651
MO,2048,-0.03086349671317
MO,2052,0.03599967370894819
MO,2056,-0.005582546391542598
MO,2060,-0.04867467303594919
MO,2064,0.0254187311662082
MO,2068,-0.004355979282637312
MO,2072,-0.0128058902783528
MO,2076,-0.0184731745038427
MO,2080,-0.013735685422229388
MO,2084,0.014445179089801585
MO,2088,0.007540988780986704
MO,2092,-0.03192559786308989
MO,2096,0.0215092260681565
MO,2100,0.0669956664717144
MS,1980,0.0925986702066901
MS,1984,-0.15318555727298488
MS,1988,-0.0697040136737477
MS,1992,-0.03550463855387459
MS,1996,0.021170743546435722
MS,2000,-0.024506738647798815
MS,2004,0.013071198033821896
MS,2008,-0.04199867727067899
MS,2012,0.052980429439007604
MS,2016,-0.0470903603735458
MS,2020,-0.006826369409889815
MS,2024,-0.00267417134175138
MS,2028,0.024521217991628486
MS,2032,0.08117021398550642
MS,2036,0.01336853695923039
MS,2040,0.016443463501557704
MS,2044,-0.06226898343667449
MS,2048,0.06754683509300699
MS,2052,-0.009379334048117402
MS,2056,-0.026736307980902
MS,2060,0.027748642379697402
MS,2064,-0.029748657346918297
MS,2068,-0.02136540711781211
MS,2072,-0.025778079799098796
MS,2076,-0.06043837593735921
MS,2080,0.021208755169348614
MS,2084,0.04788965175906801
MS,2088,-0.03516449939436042
MS,2092,-0.002364154530912904
MS,2096,-0.0144482980192919
MS,2100,0.01884648613857562
MT,1980,-0.07209488131351251
MT,1984,0.1268254136471002
MT,1988,0.0606811250971299
MT,1992,-0.0531115713846546
MT,1996,-0.09068392222149538
MT,2000,-0.1467205475135263
MT,2004,0.09418723270145068
MT,2008,0.08735338502862301
MT,2012,-0.08111677804132819
MT,2016,-0.06284004693095982
MT,2020,0.03332608515621302
MT,2024,0.02323902566163341
MT,2028,-0.0016994574282850061
MT,2032,0.04187320336014941
MT,2036,0.04032063973217789
MT,2040,-0.073872639858686
MT,2044,0.08208542692871121
MT,2048,-0.1064837042847187
MT,2052,0.1477428479353574
MT,2056,-0.04827162987570249
MT,2060,0.011172291017713498
MT,2064,0.025550360540315592
MT,2068,-0.0302741728228466
MT,2072,-0.02228479332388429
MT,2076,-0.04380355781239341
MT,2080,-0.0907657936228918
MT,2084,0.03772506516736651
MT,2088,0.047133530959384995
MT,2092,-0.05282336495697479
MT,2096,0.04839408329048239
MT,2100,0.029768881035518308
NC,1980,-0.007536417711521803
NC,1984,-0.13901510656791088
NC,1988,-0.028176554122187204
NC,1992,0.00662496347741949
NC,1996,-0.0638850185204647
NC,2000,0.013978276810016677
NC,2004,0.03550201623456209
NC,2008,0.028898633232339002
NC,2012,0.012179829496040191
NC,2016,0.001274384117625503
NC,2020,0.0034676660673261042
NC,2024,0.0421532428600347
NC,2028,0.012000707071358498
NC,2032,0.0077634063825717005
NC,2036,-0.0547123987212018
NC,2040,0.029936775026182902
NC,2044,-0.006914908449023999
NC,2048,0.0040676273351847
NC,2052,-0.0338286691475235
NC,2056,-0.009730061700760503
